locus	transcript	exp	obs
12:40687402	ENST00000298910	5.5762e-02	0
12:40687403	ENST00000298910	2.1108e-01	0
12:40687404	ENST00000298910	1.1869e-01	0
12:40687405	ENST00000298910	5.8029e-02	0
12:40687406	ENST00000298910	1.4627e-01	0
12:40687407	ENST00000298910	1.6733e-01	0
12:40687409	ENST00000298910	1.0741e-01	0
12:40687410	ENST00000298910	2.2177e+00	1
12:40687412	ENST00000298910	2.3649e-01	0
12:40687413	ENST00000298910	1.8753e-01	1
12:40687414	ENST00000298910	8.7104e-02	0
12:40687415	ENST00000298910	2.3818e-01	1
12:40687416	ENST00000298910	2.9384e-01	0
12:40687418	ENST00000298910	3.0708e+00	1
12:40687419	ENST00000298910	1.6733e-01	0
12:40687421	ENST00000298910	5.5762e-02	0
12:40687422	ENST00000298910	8.2804e-02	0
12:40687423	ENST00000298910	4.3525e-02	0
12:40687424	ENST00000298910	1.0639e-01	0
12:40687425	ENST00000298910	1.6061e-01	0
12:40687426	ENST00000298910	8.6230e-02	1
12:40687427	ENST00000298910	2.7196e+00	1
12:40687428	ENST00000298910	3.0708e+00	1
12:40687430	ENST00000298910	1.3427e-01	0
12:40687431	ENST00000298910	2.3818e-01	1
12:40687432	ENST00000298910	4.6156e-02	0
12:40687433	ENST00000298910	1.1040e-01	0
12:40687434	ENST00000298910	1.1615e-01	0
12:40687436	ENST00000298910	2.4908e-01	0
12:40687437	ENST00000298910	2.1324e-01	0
12:40687439	ENST00000298910	1.1869e-01	0
12:40687440	ENST00000298910	2.1108e-01	0
12:40687441	ENST00000298910	5.5762e-02	0
12:40687442	ENST00000298910	5.8029e-02	0
12:40687443	ENST00000298910	1.1587e-01	0
12:40687444	ENST00000298910	1.0028e-01	0
12:40687445	ENST00000298910	1.0028e-01	0
12:40687446	ENST00000298910	1.3427e-01	0
12:40687447	ENST00000298910	5.8029e-02	0
12:40687448	ENST00000298910	7.8698e-02	0
12:40687449	ENST00000298910	2.3649e-01	1
12:40687450	ENST00000298910	5.8443e-02	0
12:40687451	ENST00000298910	2.9307e-01	0
12:40687452	ENST00000298910	3.1294e-01	0
12:40687453	ENST00000298910	5.5762e-02	0
12:40687454	ENST00000298910	1.0355e-01	0
12:40687455	ENST00000298910	2.5657e-01	0
12:40687457	ENST00000298910	1.3427e-01	0
12:40687458	ENST00000298910	2.1108e-01	0
12:40687459	ENST00000298910	5.5762e-02	0
12:40687460	ENST00000298910	1.0355e-01	0
12:40687461	ENST00000298910	2.5657e-01	0
12:40687463	ENST00000298910	4.8927e-02	0
12:40687464	ENST00000298910	1.1587e-01	0
12:40687465	ENST00000298910	7.8558e-02	0
12:40688647	ENST00000298910	2.8343e-01	0
12:40688648	ENST00000298910	2.8343e-01	1
12:40688650	ENST00000298910	2.8270e-01	0
12:40688651	ENST00000298910	2.8530e-01	0
12:40688653	ENST00000298910	3.0298e-01	0
12:40688654	ENST00000298910	2.0436e-01	1
12:40688655	ENST00000298910	3.5709e-02	0
12:40688656	ENST00000298910	1.1562e-01	1
12:40688657	ENST00000298910	1.1562e-01	0
12:40688658	ENST00000298910	5.6192e-02	0
12:40688659	ENST00000298910	1.9999e-01	0
12:40688660	ENST00000298910	1.8267e-01	0
12:40688661	ENST00000298910	7.8868e-02	0
12:40688662	ENST00000298910	2.0117e-01	0
12:40688663	ENST00000298910	3.0664e-01	1
12:40688664	ENST00000298910	8.5351e-02	0
12:40688665	ENST00000298910	1.5584e-01	0
12:40688666	ENST00000298910	1.0205e-01	0
12:40688667	ENST00000298910	4.8217e-02	0
12:40688668	ENST00000298910	2.3435e-01	1
12:40688669	ENST00000298910	1.8583e-01	1
12:40688670	ENST00000298910	5.5257e-02	0
12:40688671	ENST00000298910	5.7504e-02	0
12:40688672	ENST00000298910	8.2054e-02	0
12:40688673	ENST00000298910	4.3131e-02	0
12:40688674	ENST00000298910	1.0127e-01	0
12:40688675	ENST00000298910	1.5916e-01	1
12:40688677	ENST00000298910	8.3926e-02	0
12:40688678	ENST00000298910	1.2647e-01	0
12:40688679	ENST00000298910	8.5449e-02	0
12:40688680	ENST00000298910	7.8351e-02	0
12:40688681	ENST00000298910	2.1976e+00	1
12:40688683	ENST00000298910	9.7323e-02	0
12:40688684	ENST00000298910	1.1869e-01	0
12:40688685	ENST00000298910	5.8029e-02	0
12:40688686	ENST00000298910	7.8698e-02	0
12:40688687	ENST00000298910	2.3649e-01	2
12:40688688	ENST00000298910	4.3103e-02	0
12:40688689	ENST00000298910	9.7323e-02	0
12:40688690	ENST00000298910	1.1869e-01	0
12:40688691	ENST00000298910	5.8029e-02	0
12:40688692	ENST00000298910	2.1108e-01	0
12:40688693	ENST00000298910	2.8550e-01	0
12:40688694	ENST00000298910	2.2426e-01	0
12:40688695	ENST00000298910	5.5762e-02	0
12:40688696	ENST00000298910	8.2804e-02	0
12:40688697	ENST00000298910	6.1243e-02	0
12:40688698	ENST00000298910	1.8753e-01	1
12:40688699	ENST00000298910	2.3649e-01	0
12:40688701	ENST00000298910	1.0355e-01	0
12:40688702	ENST00000298910	1.1615e-01	1
12:40688704	ENST00000298910	2.3649e-01	0
12:40688705	ENST00000298910	1.8753e-01	1
12:40688706	ENST00000298910	8.7104e-02	0
12:40688707	ENST00000298910	2.0530e-01	1
12:40688708	ENST00000298910	1.8583e-01	0
12:40688709	ENST00000298910	5.5257e-02	1
12:40688710	ENST00000298910	1.0262e-01	0
12:40688711	ENST00000298910	1.1510e-01	1
12:40688713	ENST00000298910	2.5975e-01	1
12:40688714	ENST00000298910	1.0940e-01	0
12:40688716	ENST00000298910	1.2629e-01	0
12:40689229	ENST00000298910	2.9654e-01	1
12:40689230	ENST00000298910	1.6359e-01	1
12:40689231	ENST00000298910	1.4327e-01	1
12:40689232	ENST00000298910	1.1615e-01	0
12:40689234	ENST00000298910	1.8753e-01	0
12:40689237	ENST00000298910	9.7323e-02	0
12:40689238	ENST00000298910	1.1869e-01	0
12:40689239	ENST00000298910	5.5023e-02	0
12:40689240	ENST00000298910	2.6213e-01	0
12:40689241	ENST00000298910	1.2762e-01	0
12:40689243	ENST00000298910	8.9156e-02	0
12:40689244	ENST00000298910	1.3427e-01	1
12:40689245	ENST00000298910	5.5762e-02	0
12:40689246	ENST00000298910	1.8753e-01	1
12:40689247	ENST00000298910	2.5657e-01	0
12:40689249	ENST00000298910	2.1324e-01	0
12:40689250	ENST00000298910	3.1294e-01	1
12:40689251	ENST00000298910	6.1243e-02	0
12:40689252	ENST00000298910	2.8550e-01	1
12:40689253	ENST00000298910	3.1294e-01	1
12:40689254	ENST00000298910	2.0530e-01	0
12:40689255	ENST00000298910	8.5295e-02	0
12:40689256	ENST00000298910	2.5108e-01	2
12:40689257	ENST00000298910	1.2087e-01	0
12:40689258	ENST00000298910	2.3818e-01	0
12:40689259	ENST00000298910	3.1294e-01	0
12:40689260	ENST00000298910	5.5762e-02	0
12:40689261	ENST00000298910	1.0355e-01	0
12:40689262	ENST00000298910	1.1615e-01	0
12:40689264	ENST00000298910	2.3649e-01	0
12:40689265	ENST00000298910	1.4327e-01	1
12:40689266	ENST00000298910	1.0639e-01	0
12:40689267	ENST00000298910	1.6061e-01	1
12:40689268	ENST00000298910	2.4224e-01	1
12:40689269	ENST00000298910	1.0028e-01	0
12:40689270	ENST00000298910	3.1294e-01	0
12:40689271	ENST00000298910	2.1108e-01	0
12:40689272	ENST00000298910	3.6659e-02	0
12:40689273	ENST00000298910	1.0355e-01	0
12:40689274	ENST00000298910	2.3649e-01	0
12:40689276	ENST00000298910	1.0355e-01	0
12:40689277	ENST00000298910	2.3649e-01	0
12:40689279	ENST00000298910	1.2514e-01	0
12:40689280	ENST00000298910	1.6061e-01	1
12:40689282	ENST00000298910	2.9384e-01	0
12:40689283	ENST00000298910	2.4224e-01	0
12:40689285	ENST00000298910	1.0355e-01	0
12:40689286	ENST00000298910	2.3649e-01	1
12:40689288	ENST00000298910	1.5904e-01	0
12:40689289	ENST00000298910	1.1040e-01	0
12:40689290	ENST00000298910	1.2514e-01	0
12:40689291	ENST00000298910	6.2581e-02	0
12:40689292	ENST00000298910	2.3649e-01	0
12:40689293	ENST00000298910	4.7816e-02	0
12:40689294	ENST00000298910	1.8330e-01	1
12:40689295	ENST00000298910	1.0355e-01	0
12:40689296	ENST00000298910	5.5762e-02	0
12:40689297	ENST00000298910	2.8550e-01	0
12:40689298	ENST00000298910	2.8550e-01	0
12:40689300	ENST00000298910	2.8550e-01	1
12:40689301	ENST00000298910	2.1108e-01	0
12:40689302	ENST00000298910	2.7073e-02	0
12:40689303	ENST00000298910	1.6733e-01	0
12:40689304	ENST00000298910	2.9307e-01	0
12:40689306	ENST00000298910	1.8753e-01	0
12:40689307	ENST00000298910	1.1615e-01	1
12:40689309	ENST00000298910	1.0276e-01	0
12:40689310	ENST00000298910	1.4701e-01	0
12:40689312	ENST00000298910	2.3649e-01	0
12:40689313	ENST00000298910	1.4327e-01	0
12:40689314	ENST00000298910	1.6359e-01	1
12:40689315	ENST00000298910	2.5108e-01	0
12:40689316	ENST00000298910	1.2762e-01	0
12:40689318	ENST00000298910	1.0355e-01	0
12:40689319	ENST00000298910	1.1615e-01	0
12:40689321	ENST00000298910	2.4224e-01	0
12:40689322	ENST00000298910	2.3818e-01	0
12:40689324	ENST00000298910	1.1869e-01	0
12:40689325	ENST00000298910	2.1108e-01	0
12:40689326	ENST00000298910	8.7104e-02	0
12:40689327	ENST00000298910	1.5904e-01	0
12:40689328	ENST00000298910	1.0355e-01	0
12:40689329	ENST00000298910	5.5023e-02	0
12:40689330	ENST00000298910	1.0276e-01	0
12:40689331	ENST00000298910	1.4701e-01	0
12:40689333	ENST00000298910	7.8698e-02	0
12:40689334	ENST00000298910	2.3649e-01	0
12:40689335	ENST00000298910	4.7816e-02	0
12:40689336	ENST00000298910	2.3649e-01	0
12:40689337	ENST00000298910	1.8753e-01	0
12:40689338	ENST00000298910	6.1243e-02	0
12:40689339	ENST00000298910	2.8550e-01	0
12:40689340	ENST00000298910	2.1108e-01	1
12:40689341	ENST00000298910	3.9287e-02	0
12:40689342	ENST00000298910	2.0530e-01	0
12:40689343	ENST00000298910	1.8753e-01	0
12:40689344	ENST00000298910	8.7104e-02	0
12:40689345	ENST00000298910	2.3818e-01	0
12:40689346	ENST00000298910	2.9384e-01	2
12:40689348	ENST00000298910	8.7997e-02	0
12:40689349	ENST00000298910	1.4701e-01	0
12:40689351	ENST00000298910	1.2762e-01	0
12:40689352	ENST00000298910	2.4224e-01	0
12:40689353	ENST00000298910	1.2087e-01	0
12:40689354	ENST00000298910	7.8558e-02	0
12:40689355	ENST00000298910	1.6061e-01	0
12:40689356	ENST00000298910	1.2514e-01	0
12:40689357	ENST00000298910	8.4693e-02	0
12:40689358	ENST00000298910	1.1869e-01	0
12:40689359	ENST00000298910	5.5762e-02	0
12:40689360	ENST00000298910	3.1294e-01	0
12:40689361	ENST00000298910	2.3818e-01	0
12:40689362	ENST00000298910	4.6156e-02	0
12:40689363	ENST00000298910	1.6061e-01	1
12:40689364	ENST00000298910	2.3417e-01	0
12:40689365	ENST00000298910	2.0518e-02	0
12:40689366	ENST00000298910	2.8550e-01	1
12:40689367	ENST00000298910	2.8550e-01	0
12:40689368	ENST00000298910	8.2804e-02	1
12:40689369	ENST00000298910	1.2762e-01	1
12:40689370	ENST00000298910	2.6213e-01	0
12:40689371	ENST00000298910	6.5300e-02	0
12:40689372	ENST00000298910	2.9307e-01	2
12:40689373	ENST00000298910	1.6009e-01	1
12:40689375	ENST00000298910	2.0530e-01	1
12:40689376	ENST00000298910	3.1294e-01	1
12:40689377	ENST00000298910	5.5762e-02	1
12:40689378	ENST00000298910	5.8029e-02	0
12:40689379	ENST00000298910	1.1587e-01	0
12:40689380	ENST00000298910	7.8558e-02	0
12:40689381	ENST00000298910	2.0451e-01	0
12:40689382	ENST00000298910	1.1040e-01	1
12:40689383	ENST00000298910	8.6230e-02	1
12:40689384	ENST00000298910	2.3818e-01	1
12:40689385	ENST00000298910	3.1294e-01	1
12:40689386	ENST00000298910	8.0488e-02	0
12:40689387	ENST00000298910	2.3649e-01	1
12:40689388	ENST00000298910	1.2762e-01	0
12:40689390	ENST00000298910	1.5904e-01	1
12:40689391	ENST00000298910	1.0355e-01	0
12:40689392	ENST00000298910	5.8029e-02	0
12:40689393	ENST00000298910	9.7323e-02	0
12:40689394	ENST00000298910	1.2762e-01	1
12:40689395	ENST00000298910	8.6230e-02	0
12:40689396	ENST00000298910	8.6230e-02	0
12:40689397	ENST00000298910	1.6061e-01	0
12:40689399	ENST00000298910	2.0451e-01	0
12:40689400	ENST00000298910	1.1040e-01	0
12:40689401	ENST00000298910	8.6230e-02	0
12:40689402	ENST00000298910	2.4224e-01	0
12:40689403	ENST00000298910	1.2762e-01	0
12:40689405	ENST00000298910	2.0530e-01	0
12:40689406	ENST00000298910	1.6704e-01	0
12:40689407	ENST00000298910	1.6359e-01	0
12:40689408	ENST00000298910	7.8558e-02	0
12:40689409	ENST00000298910	1.6061e-01	1
12:40689410	ENST00000298910	1.2514e-01	0
12:40689411	ENST00000298910	1.0355e-01	0
12:40689412	ENST00000298910	2.1108e-01	0
12:40689413	ENST00000298910	8.7104e-02	0
12:40689414	ENST00000298910	2.3818e-01	0
12:40689415	ENST00000298910	2.3818e-01	1
12:40689417	ENST00000298910	2.6213e-01	0
12:40689418	ENST00000298910	1.1040e-01	0
12:40689420	ENST00000298910	1.6704e-01	0
12:40689421	ENST00000298910	3.0708e+00	2
12:40689423	ENST00000298910	1.1040e-01	0
12:40689424	ENST00000298910	2.4224e-01	0
12:40689425	ENST00000298910	8.6230e-02	1
12:40689426	ENST00000298910	1.2762e-01	0
12:40689427	ENST00000298910	1.1869e-01	0
12:40689428	ENST00000298910	4.3103e-02	0
12:40689429	ENST00000298910	2.5657e-01	1
12:40689430	ENST00000298910	2.1324e-01	0
12:40689432	ENST00000298910	1.0639e-01	0
12:40689433	ENST00000298910	1.3427e-01	0
12:40689434	ENST00000298910	5.5023e-02	0
12:40689435	ENST00000298910	1.0639e-01	0
12:40689436	ENST00000298910	1.6061e-01	0
12:40689437	ENST00000298910	8.6230e-02	1
12:40689438	ENST00000298910	8.6230e-02	0
12:40689439	ENST00000298910	1.4701e-01	0
12:40689441	ENST00000298910	3.1294e-01	1
12:40689442	ENST00000298910	2.9307e-01	0
12:40689443	ENST00000298910	3.7023e-02	0
12:40689444	ENST00000298910	1.5904e-01	0
12:40689445	ENST00000298910	1.0355e-01	0
12:40689446	ENST00000298910	4.8927e-02	1
12:40692045	ENST00000298910	1.4327e-01	1
12:40692046	ENST00000298910	2.6213e-01	0
12:40692048	ENST00000298910	1.2514e-01	1
12:40692049	ENST00000298910	1.6061e-01	0
12:40692051	ENST00000298910	8.4693e-02	1
12:40692052	ENST00000298910	1.2762e-01	0
12:40692053	ENST00000298910	1.2514e-01	0
12:40692054	ENST00000298910	1.1040e-01	0
12:40692055	ENST00000298910	2.6213e-01	0
12:40692056	ENST00000298910	5.5023e-02	0
12:40692057	ENST00000298910	5.8029e-02	1
12:40692058	ENST00000298910	1.1587e-01	0
12:40692059	ENST00000298910	8.9156e-02	0
12:40692060	ENST00000298910	1.4327e-01	0
12:40692061	ENST00000298910	2.9307e-01	0
12:40692063	ENST00000298910	2.9307e-01	1
12:40692064	ENST00000298910	3.1294e-01	0
12:40692065	ENST00000298910	5.5762e-02	1
12:40692066	ENST00000298910	5.8029e-02	0
12:40692067	ENST00000298910	1.1587e-01	0
12:40692068	ENST00000298910	7.8558e-02	0
12:40692069	ENST00000298910	2.5657e-01	0
12:40692070	ENST00000298910	1.4327e-01	0
12:40692071	ENST00000298910	1.0276e-01	0
12:40692072	ENST00000298910	4.8927e-02	0
12:40692073	ENST00000298910	1.1587e-01	0
12:40692074	ENST00000298910	1.0028e-01	1
12:40692075	ENST00000298910	2.3818e-01	1
12:40692076	ENST00000298910	1.6704e-01	0
12:40692077	ENST00000298910	1.0639e-01	0
12:40692078	ENST00000298910	1.6061e-01	0
12:40692079	ENST00000298910	2.6213e-01	1
12:40692080	ENST00000298910	4.3525e-02	0
12:40692081	ENST00000298910	1.4627e-01	0
12:40692082	ENST00000298910	2.1108e-01	0
12:40692083	ENST00000298910	6.1243e-02	0
12:40692084	ENST00000298910	1.0988e-01	0
12:40692085	ENST00000298910	1.1869e-01	0
12:40692086	ENST00000298910	5.5762e-02	0
12:40692087	ENST00000298910	2.1108e-01	0
12:40692088	ENST00000298910	1.1869e-01	0
12:40692089	ENST00000298910	6.3471e-02	0
12:40692090	ENST00000298910	1.6733e-01	0
12:40692091	ENST00000298910	2.9307e-01	0
12:40692093	ENST00000298910	1.8753e-01	0
12:40692094	ENST00000298910	1.1615e-01	0
12:40692096	ENST00000298910	2.1108e-01	0
12:40692097	ENST00000298910	1.1869e-01	0
12:40692098	ENST00000298910	4.3103e-02	0
12:40692099	ENST00000298910	2.5657e-01	0
12:40692100	ENST00000298910	2.5108e-01	0
12:40692102	ENST00000298910	1.0355e-01	0
12:40692103	ENST00000298910	2.3649e-01	0
12:40692105	ENST00000298910	1.4627e-01	0
12:40692106	ENST00000298910	2.8550e-01	0
12:40692108	ENST00000298910	5.8029e-02	0
12:40692109	ENST00000298910	1.1587e-01	0
12:40692110	ENST00000298910	1.0639e-01	0
12:40692111	ENST00000298910	5.5023e-02	0
12:40692112	ENST00000298910	1.1587e-01	0
12:40692113	ENST00000298910	8.9156e-02	0
12:40692114	ENST00000298910	8.4693e-02	0
12:40692115	ENST00000298910	1.1869e-01	0
12:40692116	ENST00000298910	5.8029e-02	0
12:40692117	ENST00000298910	2.1108e-01	0
12:40692118	ENST00000298910	3.1294e-01	0
12:40692119	ENST00000298910	2.0530e-01	2
12:40692120	ENST00000298910	1.1040e-01	0
12:40692121	ENST00000298910	2.6213e-01	0
12:40692122	ENST00000298910	5.5023e-02	0
12:40692123	ENST00000298910	1.3427e-01	0
12:40692124	ENST00000298910	2.9307e-01	0
12:40692125	ENST00000298910	2.0518e-02	0
12:40692126	ENST00000298910	2.8550e-01	0
12:40692127	ENST00000298910	2.1108e-01	0
12:40692128	ENST00000298910	3.9287e-02	0
12:40692129	ENST00000298910	2.3818e-01	0
12:40692130	ENST00000298910	2.4224e-01	0
12:40692132	ENST00000298910	1.4627e-01	1
12:40692133	ENST00000298910	2.1108e-01	0
12:40692134	ENST00000298910	8.0488e-02	0
12:40692135	ENST00000298910	2.3649e-01	1
12:40692136	ENST00000298910	1.2762e-01	1
12:40692138	ENST00000298910	2.0530e-01	1
12:40692139	ENST00000298910	1.8753e-01	0
12:40692140	ENST00000298910	8.7104e-02	0
12:40692141	ENST00000298910	2.9307e-01	0
12:40692142	ENST00000298910	1.4327e-01	0
12:40692144	ENST00000298910	1.1040e-01	0
12:40692145	ENST00000298910	2.3649e-01	0
12:40692147	ENST00000298910	1.1059e-01	0
12:40692148	ENST00000298910	2.2177e+00	1
12:40692150	ENST00000298910	1.1869e-01	0
12:40692151	ENST00000298910	2.1108e-01	0
12:40692152	ENST00000298910	8.7104e-02	0
12:40692153	ENST00000298910	2.0530e-01	0
12:40692154	ENST00000298910	1.4327e-01	0
12:40692155	ENST00000298910	1.0639e-01	0
12:40692156	ENST00000298910	3.1294e-01	0
12:40692157	ENST00000298910	2.1108e-01	0
12:40692158	ENST00000298910	3.9287e-02	0
12:40692159	ENST00000298910	1.7026e-01	0
12:40692160	ENST00000298910	2.5657e-01	0
12:40692162	ENST00000298910	3.6332e-01	0
12:40692163	ENST00000298910	2.9654e-01	0
12:40692165	ENST00000298910	1.1040e-01	1
12:40692166	ENST00000298910	1.1615e-01	0
12:40692168	ENST00000298910	2.6213e-01	0
12:40692169	ENST00000298910	1.6704e-01	0
12:40692171	ENST00000298910	3.6332e-01	2
12:40692172	ENST00000298910	1.6009e-01	0
12:40692174	ENST00000298910	5.8029e-02	0
12:40692175	ENST00000298910	8.2804e-02	0
12:40692176	ENST00000298910	4.3299e-02	0
12:40692177	ENST00000298910	2.3649e-01	1
12:40692178	ENST00000298910	1.8753e-01	1
12:40692179	ENST00000298910	8.0488e-02	0
12:40692180	ENST00000298910	2.5657e-01	1
12:40692181	ENST00000298910	2.5108e-01	0
12:40692183	ENST00000298910	1.6733e-01	0
12:40692184	ENST00000298910	2.9307e-01	0
12:40692186	ENST00000298910	2.6213e-01	0
12:40692187	ENST00000298910	1.6704e-01	0
12:40692189	ENST00000298910	8.4693e-02	0
12:40692190	ENST00000298910	1.1869e-01	0
12:40692191	ENST00000298910	5.5762e-02	0
12:40692192	ENST00000298910	3.1294e-01	1
12:40692193	ENST00000298910	2.9307e-01	0
12:40692194	ENST00000298910	2.1021e-02	0
12:40692195	ENST00000298910	2.5657e-01	0
12:40692196	ENST00000298910	2.1324e-01	0
12:40692198	ENST00000298910	1.6009e-01	0
12:40692199	ENST00000298910	2.2013e-01	0
12:40692201	ENST00000298910	1.2514e-01	0
12:40692202	ENST00000298910	1.6061e-01	0
12:40692204	ENST00000298910	8.4693e-02	0
12:40692205	ENST00000298910	1.1869e-01	0
12:40692206	ENST00000298910	5.5023e-02	0
12:40692207	ENST00000298910	1.0639e-01	0
12:40692208	ENST00000298910	1.6061e-01	2
12:40692209	ENST00000298910	1.0276e-01	0
12:40692210	ENST00000298910	1.6009e-01	1
12:40692211	ENST00000298910	1.1869e-01	0
12:40692212	ENST00000298910	6.3471e-02	0
12:40692213	ENST00000298910	1.4627e-01	0
12:40692214	ENST00000298910	1.6009e-01	0
12:40692215	ENST00000298910	1.6359e-01	0
12:40692216	ENST00000298910	8.7997e-02	1
12:40692217	ENST00000298910	1.6061e-01	0
12:40692219	ENST00000298910	1.4327e-01	0
12:40692220	ENST00000298910	1.1615e-01	0
12:40692222	ENST00000298910	2.8550e-01	1
12:40692223	ENST00000298910	2.8550e-01	0
12:40692225	ENST00000298910	1.4627e-01	0
12:40692226	ENST00000298910	1.6009e-01	0
12:40692227	ENST00000298910	1.6359e-01	0
12:40692228	ENST00000298910	7.8558e-02	0
12:40692229	ENST00000298910	1.6061e-01	0
12:40692230	ENST00000298910	8.6230e-02	0
12:40692231	ENST00000298910	8.6230e-02	0
12:40692232	ENST00000298910	1.6061e-01	0
12:40692234	ENST00000298910	1.4327e-01	1
12:40692235	ENST00000298910	2.3649e-01	2
12:40692237	ENST00000298910	1.1869e-01	0
12:40692238	ENST00000298910	1.1869e-01	0
12:40692239	ENST00000298910	5.7686e-02	0
12:40692240	ENST00000298910	2.9307e-01	2
12:40692241	ENST00000298910	1.6733e-01	0
12:40692243	ENST00000298910	3.6332e-01	0
12:40692244	ENST00000298910	2.5108e-01	0
12:40692246	ENST00000298910	1.5904e-01	0
12:40692247	ENST00000298910	1.1040e-01	0
12:40692248	ENST00000298910	1.2514e-01	0
12:40692249	ENST00000298910	1.0355e-01	1
12:40692250	ENST00000298910	1.6009e-01	0
12:40692251	ENST00000298910	1.6359e-01	0
12:40692252	ENST00000298910	2.5108e-01	0
12:40692253	ENST00000298910	1.1040e-01	0
12:40692255	ENST00000298910	1.6704e-01	0
12:40692256	ENST00000298910	2.6213e-01	0
12:40692258	ENST00000298910	2.0530e-01	0
12:40692259	ENST00000298910	1.8753e-01	0
12:40692260	ENST00000298910	8.7104e-02	0
12:40692261	ENST00000298910	2.9307e-01	0
12:40692262	ENST00000298910	1.6704e-01	0
12:40692264	ENST00000298910	3.6332e-01	0
12:40692265	ENST00000298910	1.6733e-01	0
12:40692267	ENST00000298910	1.8330e-01	0
12:40692268	ENST00000298910	1.1040e-01	0
12:40692269	ENST00000298910	1.2514e-01	0
12:40692270	ENST00000298910	8.4693e-02	0
12:40692271	ENST00000298910	1.1869e-01	0
12:40692272	ENST00000298910	5.5023e-02	0
12:40692273	ENST00000298910	1.0276e-01	0
12:40692274	ENST00000298910	1.6061e-01	0
12:40692276	ENST00000298910	2.0451e-01	0
12:40692277	ENST00000298910	1.1040e-01	0
12:40692278	ENST00000298910	8.6230e-02	0
12:40692279	ENST00000298910	1.0028e-01	0
12:40692280	ENST00000298910	1.6061e-01	0
12:40692281	ENST00000298910	4.6156e-02	0
12:40692282	ENST00000298910	2.4224e-01	0
12:40692283	ENST00000298910	1.1040e-01	1
12:40692285	ENST00000298910	3.1294e-01	1
12:40692286	ENST00000298910	2.1108e-01	0
12:40692287	ENST00000298910	3.6659e-02	0
12:40692288	ENST00000298910	5.8029e-02	0
12:40692289	ENST00000298910	8.2804e-02	1
12:40692290	ENST00000298910	4.3299e-02	0
12:40692291	ENST00000298910	1.8330e-01	0
12:40692292	ENST00000298910	1.0355e-01	0
